incident_id,timestamp,agent_name,agent_type,task,tool,llm_model,error,root_cause,fix,severity,environment,status,team,department,response_time_ms,token_usage,cost_usd,user_impact,region,incident_duration_minutes,retry_count,customer_tier,sla_breached,workflow_id,agent_version,failure_category,business_impact
INC-108477,2024-08-08 14:08:36,DocumentAgent_2,DocumentAgent,Document Processing,DocumentParser,mistral-large,Parsing Error,Malformed Document,Input Validation,High,Staging,Open,AI Platform,Engineering,9090,10772,0.3045,High,US-West,1075,3,Free,True,WF-1008,v2.1,Data,Customer Churn Risk
INC-108478,2025-10-19 11:05:49,DocumentAgent_2,DocumentAgent,Document Processing,DocumentParser,mistral-large,Parsing Error,Malformed Document,Input Validation,High,Development,Resolved,AI Platform,Engineering,17010,3775,0.0716,High,US-West,1010,5,Professional,True,WF-1084,v1.1,Data,High
INC-108479,2026-05-11 21:51:26,ComplianceAgent_1,ComplianceAgent,Compliance Review,OCR_Service,claude-3.5-sonnet,Timeout,Rate Limit,Retry Logic,Medium,Production,Resolved,Compliance,Legal,6569,6024,0.1446,Medium,US-East,109,4,Professional,True,WF-1043,v1.0,Performance,Operational Disruption
INC-108480,2025-12-15 08:14:29,CodeAgent_3,CodeAgent,Python Execution,PythonTool,deepseek-r1,Memory Overflow,Large Context Window,Context Compression,Critical,Staging,Open,MLOps,Engineering,22649,44460,0.1058,Critical,EU-Central,2584,4,Enterprise,True,WF-1061,v2.0,Performance,Compliance Risk
INC-108481,2025-03-12 11:02:50,SupportAgent_4,SupportAgent,Customer Support,VectorDB,claude-3.5-sonnet,Retrieval Failure,Low Recall,Hybrid Search,Medium,Production,Resolved,Customer Success,Customer Support,5259,41038,1.1347,Medium,US-West,189,4,Enterprise,True,WF-1097,v3.0,Retrieval,Medium
INC-108482,2025-05-09 12:44:17,SalesAgent_1,SalesAgent,Sales Lead Enrichment,CRM_API,gpt-4o,API Failure,Third Party Outage,Circuit Breaker,Low,Development,Resolved,Business Intelligence,Sales,331,23364,0.3553,Low,US-East,7,1,Free,False,WF-1076,v2.1,Infrastructure,Low
INC-108483,2025-06-09 21:44:09,FinanceAgent_2,FinanceAgent,Financial Forecasting,SQLDatabase,gemini-1.5-pro,Connection Error,Network Issue,Connection Pooling,Medium,Production,Resolved,Finance Analytics,Finance,5186,29820,0.1665,Medium,EU-West,126,3,Enterprise,True,WF-1024,v3.0,Infrastructure,Medium
INC-108484,2025-08-10 04:04:05,PlanningAgent_3,PlanningAgent,Market Analysis,LLM_API,gpt-4.1,API Failure,Third Party Outage,Circuit Breaker,Medium,Production,Resolved,Business Intelligence,Product,5730,19260,0.0367,Medium,US-East,124,4,Free,False,WF-1032,v1.1,Infrastructure,Operational Disruption
INC-108485,2025-03-23 08:22:54,ResearchAgent_1,ResearchAgent,Company Research,WebSearch,gpt-4o,Retrieval Failure,Low Recall,Hybrid Search,Medium,Development,Investigating,AI Platform,Product,3053,12347,0.3738,Medium,EU-Central,160,1,Enterprise,True,WF-1089,v1.0,Retrieval,Operational Disruption
INC-108486,2024-06-21 04:32:19,ComplianceAgent_3,ComplianceAgent,Compliance Review,OCR_Service,claude-3.5-sonnet,Timeout,Rate Limit,Retry Logic,High,Production,Resolved,Compliance,Legal,9612,28775,0.6381,High,EU-Central,620,3,Professional,True,WF-1030,v1.2,Performance,Operational Disruption
INC-108487,2025-06-06 14:46:44,SalesAgent_4,SalesAgent,Sales Lead Enrichment,CRM_API,gpt-4o,Authentication Error,Invalid Credentials,Rotate Secrets,Medium,Development,Resolved,Business Intelligence,Sales,3763,27918,0.4885,Medium,APAC,92,3,Enterprise,True,WF-1074,v1.0,Authentication,Operational Disruption
INC-108488,2026-03-14 09:40:10,CodeAgent_3,CodeAgent,Python Execution,PythonTool,deepseek-r1,Timeout,Rate Limit,Retry Logic,High,Production,Investigating,MLOps,Engineering,11840,25028,0.0604,High,EU-West,759,2,Enterprise,True,WF-1088,v2.1,Performance,Operational Disruption
INC-108489,2025-05-06 16:17:17,PlanningAgent_4,PlanningAgent,Market Analysis,LLM_API,gpt-4.1,Invalid Response,Poor Prompt Design,Prompt Optimization,Medium,Production,Investigating,Business Intelligence,Product,7707,30058,0.0761,Medium,EU-West,105,3,Enterprise,True,WF-1068,v1.0,Prompting,Medium
INC-108490,2025-08-27 12:06:57,PlanningAgent_4,PlanningAgent,Market Analysis,LLM_API,gpt-4.1,Invalid Response,Poor Prompt Design,Prompt Optimization,Medium,Staging,Resolved,Business Intelligence,Product,7198,4908,0.0108,Medium,APAC,151,1,Professional,True,WF-1053,v1.2,Prompting,Operational Disruption
INC-108491,2026-01-28 08:56:37,EmailAgent_3,EmailAgent,Email Generation,SMTP_API,gpt-4.1-mini,Timeout,Rate Limit,Retry Logic,Medium,Staging,Resolved,Customer Success,Operations,4759,19234,0.0525,Medium,APAC,59,2,Free,False,WF-1038,v1.0,Performance,Operational Disruption
INC-108492,2025-01-11 10:01:38,MonitoringAgent_4,MonitoringAgent,KPI Monitoring,MonitoringAPI,gpt-4o,Data Quality Issue,Missing Fields,Data Cleaning,Medium,Production,Resolved,MLOps,Operations,2355,6112,0.1808,Medium,Middle East,153,3,Professional,True,WF-1011,v1.1,Data,Medium
INC-108493,2024-09-18 08:28:23,PlanningAgent_3,PlanningAgent,Market Analysis,LLM_API,gpt-4.1,Invalid Response,Poor Prompt Design,Prompt Optimization,Medium,Staging,Resolved,Business Intelligence,Product,3393,18303,0.0995,Medium,Middle East,85,1,Professional,False,WF-1010,v1.2,Prompting,Operational Disruption
INC-108494,2025-01-22 15:06:27,ResearchAgent_3,ResearchAgent,Company Research,WebSearch,gpt-4o,Hallucination,Missing Context,Improve Retrieval,High,Production,Resolved,AI Platform,Product,15941,35173,0.8023,High,US-West,894,6,Enterprise,True,WF-1012,v1.2,Reasoning,Customer Churn Risk
INC-108495,2025-08-20 18:43:54,ComplianceAgent_3,ComplianceAgent,Compliance Review,OCR_Service,claude-3.5-sonnet,Timeout,Rate Limit,Retry Logic,Low,Staging,Resolved,Compliance,Legal,735,38222,0.9724,Low,APAC,32,1,Professional,False,WF-1030,v1.1,Performance,Low
INC-108496,2025-06-14 05:35:34,PlanningAgent_1,PlanningAgent,Market Analysis,LLM_API,gpt-4.1,API Failure,Third Party Outage,Circuit Breaker,Medium,Production,Resolved,Business Intelligence,Product,4990,40729,0.2063,Medium,Middle East,171,2,Enterprise,True,WF-1032,v1.0,Infrastructure,Operational Disruption
INC-108497,2025-07-02 22:17:49,DocumentAgent_1,DocumentAgent,Document Processing,DocumentParser,mistral-large,Invalid Response,Poor Prompt Design,Prompt Optimization,Medium,Production,Resolved,AI Platform,Engineering,4549,18846,0.4488,Medium,US-West,187,3,Professional,True,WF-1037,v1.2,Prompting,Medium
INC-108498,2026-06-04 00:28:50,FinanceAgent_1,FinanceAgent,Financial Forecasting,SQLDatabase,gemini-1.5-pro,Timeout,Rate Limit,Retry Logic,Critical,Production,Resolved,Finance Analytics,Finance,26596,33462,0.064,Critical,US-East,7405,10,Enterprise,True,WF-1070,v1.2,Performance,Compliance Risk
INC-108499,2025-02-21 00:22:02,PlanningAgent_2,PlanningAgent,Market Analysis,LLM_API,gpt-4.1,Invalid Response,Poor Prompt Design,Prompt Optimization,Medium,Staging,Resolved,Business Intelligence,Product,6471,20395,0.0835,Medium,APAC,65,4,Free,False,WF-1092,v1.0,Prompting,Medium
INC-108500,2025-03-20 06:40:15,PlanningAgent_2,PlanningAgent,Market Analysis,LLM_API,gpt-4.1,API Failure,Third Party Outage,Circuit Breaker,Medium,Staging,Resolved,Business Intelligence,Product,2086,3647,0.0158,Medium,EU-Central,190,1,Free,False,WF-1032,v1.0,Infrastructure,Medium
INC-108501,2025-04-10 20:01:36,SupportAgent_1,SupportAgent,Customer Support,VectorDB,claude-3.5-sonnet,Authentication Error,Invalid Credentials,Rotate Secrets,Medium,Staging,Resolved,Customer Success,Customer Support,6225,12454,0.2871,Medium,US-East,203,2,Free,False,WF-1080,v2.0,Authentication,Operational Disruption
INC-108502,2025-08-27 18:07:17,CodeAgent_3,CodeAgent,Python Execution,PythonTool,deepseek-r1,Memory Overflow,Large Context Window,Context Compression,High,Production,Resolved,MLOps,Engineering,9327,44715,0.2359,High,EU-West,243,5,Free,False,WF-1061,v1.0,Performance,Operational Disruption
INC-108503,2026-01-14 03:38:20,MonitoringAgent_4,MonitoringAgent,KPI Monitoring,MonitoringAPI,gpt-4o,Connection Error,Network Issue,Connection Pooling,High,Production,Resolved,MLOps,Operations,17961,14131,0.3675,High,EU-West,1294,3,Enterprise,True,WF-1081,v1.1,Infrastructure,Operational Disruption
INC-108504,2025-09-19 20:11:48,SalesAgent_1,SalesAgent,Sales Lead Enrichment,CRM_API,gpt-4o,Authentication Error,Invalid Credentials,Rotate Secrets,Medium,Production,Open,Business Intelligence,Sales,2837,6642,0.2059,Medium,Middle East,123,2,Free,False,WF-1074,v2.0,Authentication,Operational Disruption
INC-108505,2025-08-18 03:42:48,ResearchAgent_2,ResearchAgent,Company Research,WebSearch,gpt-4o,Timeout,Rate Limit,Retry Logic,Low,Development,Resolved,AI Platform,Product,1373,31544,0.6399,Low,US-East,21,1,Enterprise,True,WF-1009,v2.0,Performance,Low
INC-108506,2026-04-23 02:39:38,DocumentAgent_1,DocumentAgent,Document Processing,DocumentParser,mistral-large,Invalid Response,Poor Prompt Design,Prompt Optimization,High,Production,Open,AI Platform,Engineering,13582,6231,0.1877,High,APAC,449,3,Professional,True,WF-1037,v2.0,Prompting,Customer Churn Risk
INC-108507,2024-10-20 16:35:39,CodeAgent_4,CodeAgent,Python Execution,PythonTool,deepseek-r1,Execution Error,Missing Package,Install Dependency,Medium,Development,Resolved,MLOps,Engineering,5364,8725,0.018,Medium,US-East,232,4,Professional,True,WF-1004,v3.0,Tooling,Operational Disruption
INC-108508,2025-09-13 06:20:11,ReportingAgent_3,ReportingAgent,Report Generation,DataWarehouse,gemini-1.5-pro,API Failure,Third Party Outage,Circuit Breaker,Medium,Production,Resolved,Data Engineering,Engineering,4338,22038,0.0473,Medium,EU-Central,86,2,Free,False,WF-1063,v1.1,Infrastructure,Operational Disruption
INC-108509,2025-12-17 12:54:01,SupportAgent_2,SupportAgent,Customer Support,VectorDB,claude-3.5-sonnet,Authentication Error,Invalid Credentials,Rotate Secrets,Low,Production,Resolved,Customer Success,Customer Support,201,8050,0.2467,Low,EU-West,26,1,Professional,False,WF-1044,v1.0,Authentication,Low
INC-108510,2025-09-12 00:27:53,MonitoringAgent_1,MonitoringAgent,KPI Monitoring,MonitoringAPI,gpt-4o,API Failure,Third Party Outage,Circuit Breaker,Medium,Production,Resolved,MLOps,Operations,6295,24372,0.4954,Medium,APAC,52,4,Free,False,WF-1027,v2.1,Infrastructure,Medium
INC-108511,2026-03-23 14:50:40,ComplianceAgent_4,ComplianceAgent,Compliance Review,OCR_Service,claude-3.5-sonnet,Parsing Error,Malformed Document,Input Validation,High,Staging,Resolved,Compliance,Legal,11547,18605,0.4858,High,EU-West,409,5,Enterprise,True,WF-1001,v2.0,Data,Customer Churn Risk
INC-108512,2026-03-03 05:51:58,DocumentAgent_3,DocumentAgent,Document Processing,DocumentParser,mistral-large,Invalid Response,Poor Prompt Design,Prompt Optimization,Medium,Production,Resolved,AI Platform,Engineering,2873,4111,0.1093,Medium,Middle East,199,3,Professional,True,WF-1037,v1.0,Prompting,Operational Disruption
INC-108513,2024-08-24 17:23:51,ReportingAgent_2,ReportingAgent,Report Generation,DataWarehouse,gemini-1.5-pro,Timeout,Rate Limit,Retry Logic,High,Production,Resolved,Data Engineering,Engineering,17525,32259,0.1438,High,EU-Central,790,6,Enterprise,True,WF-1041,v1.0,Performance,High
INC-108514,2025-08-07 03:57:29,ComplianceAgent_1,ComplianceAgent,Compliance Review,OCR_Service,claude-3.5-sonnet,Timeout,Rate Limit,Retry Logic,Low,Development,Resolved,Compliance,Legal,494,35238,0.6667,Low,Middle East,31,1,Professional,False,WF-1023,v3.0,Performance,Low
INC-108515,2025-07-30 09:46:44,CodeAgent_1,CodeAgent,Python Execution,PythonTool,deepseek-r1,Memory Overflow,Large Context Window,Context Compression,High,Production,Resolved,MLOps,Engineering,8584,42088,0.1237,High,US-West,1400,2,Enterprise,True,WF-1061,v2.0,Performance,High
INC-108516,2024-11-22 15:04:31,PlanningAgent_4,PlanningAgent,Market Analysis,LLM_API,gpt-4.1,Invalid Response,Poor Prompt Design,Prompt Optimization,Medium,Production,Resolved,Business Intelligence,Product,5422,15175,0.0433,Medium,US-East,172,1,Enterprise,True,WF-1010,v1.2,Prompting,Medium
INC-108517,2026-01-04 23:14:33,MonitoringAgent_2,MonitoringAgent,KPI Monitoring,MonitoringAPI,gpt-4o,Data Quality Issue,Missing Fields,Data Cleaning,Critical,Production,Open,MLOps,Operations,18637,12192,0.2156,Critical,APAC,4025,8,Free,True,WF-1094,v1.0,Data,Revenue Loss
INC-108518,2024-07-10 04:45:53,SalesAgent_4,SalesAgent,Sales Lead Enrichment,CRM_API,gpt-4o,API Failure,Third Party Outage,Circuit Breaker,Medium,Production,Investigating,Business Intelligence,Sales,2896,972,0.0227,Medium,EU-Central,136,3,Free,False,WF-1035,v2.0,Infrastructure,Medium
INC-108519,2025-05-18 03:00:53,PlanningAgent_3,PlanningAgent,Market Analysis,LLM_API,gpt-4.1,Invalid Response,Poor Prompt Design,Prompt Optimization,Medium,Staging,Resolved,Business Intelligence,Product,6473,40135,0.1109,Medium,EU-Central,62,2,Enterprise,True,WF-1092,v2.1,Prompting,Operational Disruption
INC-108520,2024-10-15 03:24:56,DocumentAgent_2,DocumentAgent,Document Processing,DocumentParser,mistral-large,Parsing Error,Malformed Document,Input Validation,Low,Staging,Resolved,AI Platform,Engineering,1018,21981,0.5569,Low,US-West,21,0,Enterprise,True,WF-1084,v2.1,Data,Low
INC-108521,2024-10-19 23:09:40,PlanningAgent_4,PlanningAgent,Market Analysis,LLM_API,gpt-4.1,Invalid Response,Poor Prompt Design,Prompt Optimization,Low,Staging,Resolved,Business Intelligence,Product,655,13429,0.0805,Low,Middle East,34,0,Professional,False,WF-1047,v1.2,Prompting,Low
INC-108522,2025-09-14 15:13:16,ComplianceAgent_4,ComplianceAgent,Compliance Review,OCR_Service,claude-3.5-sonnet,Invalid Response,Poor Prompt Design,Prompt Optimization,Critical,Production,Resolved,Compliance,Legal,19836,13018,0.2551,Critical,US-West,3215,10,Professional,True,WF-1063,v1.0,Prompting,Compliance Risk
INC-108523,2025-06-08 00:55:45,CodeAgent_2,CodeAgent,Python Execution,PythonTool,deepseek-r1,Timeout,Rate Limit,Retry Logic,Critical,Production,Resolved,MLOps,Engineering,25904,16400,0.0829,Critical,EU-Central,2109,6,Professional,True,WF-1004,v1.0,Performance,Compliance Risk
INC-108524,2025-07-26 00:21:38,AnalyticsAgent_1,AnalyticsAgent,Data Extraction,DataWarehouse,llama-3.3-70b,Connection Error,Network Issue,Connection Pooling,Medium,Staging,Investigating,Data Engineering,Operations,6070,29131,0.086,Medium,US-East,228,2,Free,False,WF-1042,v1.0,Infrastructure,Operational Disruption
INC-108525,2024-07-25 15:43:19,PlanningAgent_2,PlanningAgent,Market Analysis,LLM_API,gpt-4.1,API Failure,Third Party Outage,Circuit Breaker,Critical,Production,Open,Business Intelligence,Product,28131,40892,0.1231,Critical,US-East,3441,6,Enterprise,True,WF-1032,v3.0,Infrastructure,Operational Disruption
INC-108526,2025-12-13 19:01:29,ReportingAgent_3,ReportingAgent,Report Generation,DataWarehouse,gemini-1.5-pro,API Failure,Third Party Outage,Circuit Breaker,Medium,Production,Resolved,Data Engineering,Engineering,1656,10926,0.0354,Medium,APAC,122,3,Professional,True,WF-1063,v1.1,Infrastructure,Operational Disruption
INC-108527,2025-10-14 03:46:24,PlanningAgent_1,PlanningAgent,Market Analysis,LLM_API,gpt-4.1,API Failure,Third Party Outage,Circuit Breaker,High,Production,Resolved,Business Intelligence,Product,9571,40076,0.0706,High,US-West,1114,2,Free,True,WF-1041,v2.0,Infrastructure,Operational Disruption
INC-108528,2024-08-24 05:53:12,EmailAgent_3,EmailAgent,Email Generation,SMTP_API,gpt-4.1-mini,Authentication Error,Invalid Credentials,Rotate Secrets,Medium,Development,Resolved,Customer Success,Operations,3835,22155,0.0633,Medium,US-East,213,4,Professional,True,WF-1085,v1.2,Authentication,Medium
INC-108529,2025-11-19 23:34:25,MonitoringAgent_1,MonitoringAgent,KPI Monitoring,MonitoringAPI,gpt-4o,Connection Error,Network Issue,Connection Pooling,Medium,Development,Investigating,MLOps,Operations,1558,38939,0.6368,Medium,EU-Central,189,4,Professional,True,WF-1064,v1.2,Infrastructure,Operational Disruption
INC-108530,2025-08-07 10:35:26,PlanningAgent_2,PlanningAgent,Market Analysis,LLM_API,gpt-4.1,Invalid Response,Poor Prompt Design,Prompt Optimization,High,Production,Resolved,Business Intelligence,Product,8780,4931,0.0169,High,APAC,1051,2,Professional,True,WF-1036,v3.0,Prompting,Customer Churn Risk
INC-108531,2024-09-04 08:14:19,FinanceAgent_2,FinanceAgent,Financial Forecasting,SQLDatabase,gemini-1.5-pro,Connection Error,Network Issue,Connection Pooling,High,Staging,Resolved,Finance Analytics,Finance,10268,2472,0.0097,High,APAC,1020,5,Free,True,WF-1054,v1.1,Infrastructure,Operational Disruption
INC-108532,2025-12-21 15:24:11,CodeAgent_3,CodeAgent,Python Execution,PythonTool,deepseek-r1,Timeout,Rate Limit,Retry Logic,Medium,Staging,Resolved,MLOps,Engineering,6207,32661,0.1417,Medium,Middle East,192,4,Free,False,WF-1081,v1.2,Performance,Medium
INC-108533,2024-11-18 20:28:35,AnalyticsAgent_4,AnalyticsAgent,Data Extraction,DataWarehouse,llama-3.3-70b,Connection Error,Network Issue,Connection Pooling,Medium,Staging,Resolved,Data Engineering,Operations,2376,23253,0.109,Medium,Middle East,218,4,Free,False,WF-1049,v1.1,Infrastructure,Operational Disruption
INC-108534,2025-09-29 03:52:01,MonitoringAgent_3,MonitoringAgent,KPI Monitoring,MonitoringAPI,gpt-4o,Connection Error,Network Issue,Connection Pooling,Critical,Production,Open,MLOps,Operations,21842,35409,0.8069,Critical,US-East,2946,10,Professional,True,WF-1029,v1.0,Infrastructure,Operational Disruption
INC-108535,2026-01-28 05:31:36,DocumentAgent_3,DocumentAgent,Document Processing,DocumentParser,mistral-large,Invalid Response,Poor Prompt Design,Prompt Optimization,Critical,Production,Open,AI Platform,Engineering,21731,32722,0.6718,Critical,US-West,6918,4,Free,True,WF-1075,v1.1,Prompting,Revenue Loss
INC-108536,2025-10-03 14:18:38,PlanningAgent_4,PlanningAgent,Market Analysis,LLM_API,gpt-4.1,Invalid Response,Poor Prompt Design,Prompt Optimization,Medium,Production,Resolved,Business Intelligence,Product,1730,21534,0.0812,Medium,APAC,48,3,Enterprise,True,WF-1047,v1.0,Prompting,Medium
INC-108537,2025-11-14 21:55:17,DocumentAgent_4,DocumentAgent,Document Processing,DocumentParser,mistral-large,Invalid Response,Poor Prompt Design,Prompt Optimization,Medium,Production,Resolved,AI Platform,Engineering,1617,17720,0.353,Medium,EU-Central,221,2,Professional,True,WF-1075,v1.0,Prompting,Operational Disruption
INC-108538,2025-03-25 09:32:11,DocumentAgent_4,DocumentAgent,Document Processing,DocumentParser,mistral-large,Invalid Response,Poor Prompt Design,Prompt Optimization,Medium,Staging,Resolved,AI Platform,Engineering,4681,27297,0.6919,Medium,US-East,89,4,Free,False,WF-1075,v1.0,Prompting,Operational Disruption
INC-108539,2024-06-26 01:26:38,FinanceAgent_2,FinanceAgent,Financial Forecasting,SQLDatabase,gemini-1.5-pro,Connection Error,Network Issue,Connection Pooling,Medium,Staging,Resolved,Finance Analytics,Finance,6265,4042,0.0123,Medium,US-East,204,1,Free,False,WF-1054,v1.0,Infrastructure,Operational Disruption
INC-108540,2024-08-19 00:15:33,AnalyticsAgent_1,AnalyticsAgent,Data Extraction,DataWarehouse,llama-3.3-70b,Connection Error,Network Issue,Connection Pooling,Medium,Production,Resolved,Data Engineering,Operations,6775,34190,0.1351,Medium,US-West,76,4,Free,False,WF-1042,v2.0,Infrastructure,Medium
INC-108541,2025-04-16 08:38:09,MonitoringAgent_2,MonitoringAgent,KPI Monitoring,MonitoringAPI,gpt-4o,Connection Error,Network Issue,Connection Pooling,Medium,Production,Resolved,MLOps,Operations,4366,2883,0.0773,Medium,EU-West,232,4,Free,False,WF-1064,v1.0,Infrastructure,Operational Disruption
INC-108542,2025-01-23 16:33:01,PlanningAgent_4,PlanningAgent,Market Analysis,LLM_API,gpt-4.1,Invalid Response,Poor Prompt Design,Prompt Optimization,Medium,Production,Resolved,Business Intelligence,Product,6205,11631,0.0506,Medium,APAC,74,4,Free,False,WF-1053,v1.1,Prompting,Medium
INC-108543,2025-05-10 14:52:51,ComplianceAgent_2,ComplianceAgent,Compliance Review,OCR_Service,claude-3.5-sonnet,Timeout,Rate Limit,Retry Logic,High,Production,Resolved,Compliance,Legal,17467,26683,0.596,High,EU-Central,652,3,Free,True,WF-1097,v2.1,Performance,Customer Churn Risk
INC-108544,2024-07-26 10:38:55,AnalyticsAgent_3,AnalyticsAgent,Data Extraction,DataWarehouse,llama-3.3-70b,Connection Error,Network Issue,Connection Pooling,Medium,Production,Resolved,Data Engineering,Operations,4644,13835,0.0815,Medium,EU-West,168,1,Enterprise,True,WF-1042,v1.0,Infrastructure,Operational Disruption
INC-108545,2025-09-20 15:40:09,SupportAgent_2,SupportAgent,Customer Support,VectorDB,claude-3.5-sonnet,Hallucination,Missing Context,Improve Retrieval,High,Development,Investigating,Customer Success,Customer Support,12455,12797,0.2126,High,EU-Central,842,2,Professional,True,WF-1070,v1.2,Reasoning,High
INC-108546,2025-05-11 06:39:04,DocumentAgent_4,DocumentAgent,Document Processing,DocumentParser,mistral-large,Invalid Response,Poor Prompt Design,Prompt Optimization,High,Production,Open,AI Platform,Engineering,11350,41176,1.3084,High,Middle East,482,5,Professional,True,WF-1075,v1.0,Prompting,Operational Disruption
INC-108547,2024-12-02 03:19:43,PlanningAgent_1,PlanningAgent,Market Analysis,LLM_API,gpt-4.1,API Failure,Third Party Outage,Circuit Breaker,High,Production,Open,Business Intelligence,Product,15150,8552,0.0497,High,EU-Central,1228,3,Enterprise,True,WF-1058,v1.0,Infrastructure,High
INC-108548,2024-09-14 02:13:24,SalesAgent_1,SalesAgent,Sales Lead Enrichment,CRM_API,gpt-4o,Authentication Error,Invalid Credentials,Rotate Secrets,High,Production,Resolved,Business Intelligence,Sales,14878,1078,0.0269,High,EU-West,1400,3,Professional,True,WF-1074,v2.0,Authentication,Operational Disruption
INC-108549,2026-03-11 16:34:25,MonitoringAgent_2,MonitoringAgent,KPI Monitoring,MonitoringAPI,gpt-4o,Connection Error,Network Issue,Connection Pooling,High,Production,Investigating,MLOps,Operations,10629,871,0.0133,High,APAC,607,5,Enterprise,True,WF-1029,v1.2,Infrastructure,Customer Churn Risk
INC-108550,2025-10-13 02:35:35,SupportAgent_3,SupportAgent,Customer Support,VectorDB,claude-3.5-sonnet,Hallucination,Missing Context,Improve Retrieval,High,Production,Resolved,Customer Success,Customer Support,10335,29993,0.7415,High,Middle East,984,6,Professional,True,WF-1022,v1.0,Reasoning,High
INC-108551,2025-05-10 02:16:04,DocumentAgent_4,DocumentAgent,Document Processing,DocumentParser,mistral-large,Invalid Response,Poor Prompt Design,Prompt Optimization,High,Production,Resolved,AI Platform,Engineering,8402,37213,0.8569,High,US-East,783,6,Free,True,WF-1037,v1.2,Prompting,High
INC-108552,2025-09-06 09:58:46,PlanningAgent_2,PlanningAgent,Market Analysis,LLM_API,gpt-4.1,Invalid Response,Poor Prompt Design,Prompt Optimization,High,Production,Resolved,Business Intelligence,Product,12597,27658,0.0563,High,APAC,405,2,Professional,True,WF-1036,v2.0,Prompting,High
INC-108553,2025-02-17 17:28:37,CodeAgent_3,CodeAgent,Python Execution,PythonTool,deepseek-r1,Execution Error,Missing Package,Install Dependency,High,Production,Resolved,MLOps,Engineering,14341,14298,0.0453,High,US-West,309,2,Professional,True,WF-1041,v1.0,Tooling,Operational Disruption
INC-108554,2025-04-22 05:08:36,MonitoringAgent_4,MonitoringAgent,KPI Monitoring,MonitoringAPI,gpt-4o,API Failure,Third Party Outage,Circuit Breaker,Low,Staging,Resolved,MLOps,Operations,866,2170,0.0388,Low,US-East,16,2,Free,False,WF-1078,v1.0,Infrastructure,Low
INC-108555,2024-11-02 15:27:10,ReportingAgent_1,ReportingAgent,Report Generation,DataWarehouse,gemini-1.5-pro,API Failure,Third Party Outage,Circuit Breaker,Critical,Production,Resolved,Data Engineering,Engineering,24263,17898,0.0977,Critical,APAC,5722,9,Professional,True,WF-1063,v1.0,Infrastructure,Compliance Risk
INC-108556,2025-06-23 05:26:07,SupportAgent_4,SupportAgent,Customer Support,VectorDB,claude-3.5-sonnet,Authentication Error,Invalid Credentials,Rotate Secrets,Medium,Staging,Resolved,Customer Success,Customer Support,3456,32954,0.8787,Medium,EU-West,126,3,Professional,True,WF-1044,v1.0,Authentication,Medium
INC-108557,2025-06-29 07:46:24,SupportAgent_2,SupportAgent,Customer Support,VectorDB,claude-3.5-sonnet,Authentication Error,Invalid Credentials,Rotate Secrets,High,Production,Investigating,Customer Success,Customer Support,17058,38051,0.7307,High,US-East,911,3,Free,True,WF-1080,v2.0,Authentication,High
INC-108558,2024-10-10 06:37:59,EmailAgent_1,EmailAgent,Email Generation,SMTP_API,gpt-4.1-mini,Timeout,Rate Limit,Retry Logic,Medium,Production,Resolved,Customer Success,Operations,5596,2416,0.008,Medium,EU-West,154,3,Enterprise,True,WF-1016,v1.0,Performance,Medium
INC-108559,2025-11-23 17:19:53,FinanceAgent_3,FinanceAgent,Financial Forecasting,SQLDatabase,gemini-1.5-pro,Timeout,Rate Limit,Retry Logic,High,Production,Resolved,Finance Analytics,Finance,9957,34350,0.0904,High,Middle East,1159,4,Enterprise,True,WF-1031,v1.2,Performance,Operational Disruption
INC-108560,2024-10-24 06:34:10,EmailAgent_3,EmailAgent,Email Generation,SMTP_API,gpt-4.1-mini,API Failure,Third Party Outage,Circuit Breaker,High,Production,Resolved,Customer Success,Operations,14264,28995,0.0586,High,EU-West,1428,3,Professional,True,WF-1059,v1.1,Infrastructure,High
INC-108561,2025-05-28 00:47:50,SupportAgent_2,SupportAgent,Customer Support,VectorDB,claude-3.5-sonnet,Authentication Error,Invalid Credentials,Rotate Secrets,Low,Production,Resolved,Customer Success,Customer Support,894,17038,0.2817,Low,Middle East,20,2,Free,False,WF-1007,v1.1,Authentication,Low
INC-108562,2025-03-21 18:38:51,ReportingAgent_4,ReportingAgent,Report Generation,DataWarehouse,gemini-1.5-pro,API Failure,Third Party Outage,Circuit Breaker,Medium,Production,Resolved,Data Engineering,Engineering,6924,7654,0.0121,Medium,Middle East,132,4,Free,False,WF-1013,v1.0,Infrastructure,Operational Disruption
INC-108563,2025-10-09 02:53:59,AnalyticsAgent_1,AnalyticsAgent,Data Extraction,DataWarehouse,llama-3.3-70b,Connection Error,Network Issue,Connection Pooling,High,Staging,Resolved,Data Engineering,Operations,14275,21664,0.1186,High,EU-West,430,3,Free,True,WF-1087,v1.1,Infrastructure,Customer Churn Risk
INC-108564,2025-12-22 11:31:55,DocumentAgent_1,DocumentAgent,Document Processing,DocumentParser,mistral-large,Data Quality Issue,Missing Fields,Data Cleaning,High,Production,Open,AI Platform,Engineering,16874,40312,1.1679,High,EU-Central,578,2,Free,True,WF-1006,v1.1,Data,Operational Disruption
INC-108565,2025-09-30 08:14:22,ResearchAgent_3,ResearchAgent,Company Research,WebSearch,gpt-4o,Rate Limit Error,Rate Limit,Retry Logic,Medium,Staging,Resolved,AI Platform,Product,6215,21253,0.6335,Medium,EU-Central,183,2,Enterprise,True,WF-1099,v1.0,Performance,Medium
